order_id,Order Region
10444,Southern Europe
15884,Western Europe
67786,Northern Europe
15599,Northern Europe
20072,Southern Europe
18343,Southern Europe
18387,Western Europe
16998,Western Europe
14730,Northern Europe
65105,Western Europe
62193,Western Europe
15673,Northern Europe
19610,Southern Europe
64292,Western Europe
20234,Western Europe
11513,Western Europe
11076,Western Europe
49507,Eastern Europe
19610,Southern Europe
14651,Western Europe
11076,Western Europe
49507,Eastern Europe
63107,Southern Europe
20072,Southern Europe
19550,Western Europe
14193,Western Europe
69057,Western Europe
68996,Western Europe
68977,Southern Europe
69170,Western Europe
71517,Western Europe
71533,Western Europe
71515,Western Europe
71473,Western Europe
71471,Western Europe
69285,Northern Europe
69302,Northern Europe
71450,Northern Europe
71038,Southern Europe
70795,Western Europe
12264,Northern Europe
61983,Western Europe
16555,Western Europe
19840,Western Europe
62003,Western Europe
19544,Western Europe
71215,Western Europe
19885,Western Europe
19126,Western Europe
15749,Western Europe
61983,Western Europe
17999,Western Europe
64163,Western Europe
15784,Western Europe
61647,Southern Europe
12867,Southern Europe
70279,Western Europe
18736,Western Europe
62072,Western Europe
18736,Western Europe
15530,Northern Europe
19501,Southern Europe
11110,Northern Europe
68084,Southern Europe
11152,Northern Europe
12867,Southern Europe
14612,Western Europe
19544,Western Europe
19131,Western Europe
11110,Northern Europe
19126,Western Europe
19126,Western Europe
16555,Western Europe
18736,Western Europe
15530,Northern Europe
15530,Northern Europe
19885,Western Europe
56317,Caribbean
52407,Central America
8455,Caribbean
8455,Caribbean
10253,South America
53816,South America
1077,Central America
56037,Central America
8455,Caribbean
7884,Central America
16863,Western Europe
66868,Northern Europe
68330,Northern Europe
18001,Northern Europe
16464,Western Europe
10869,Northern Europe
17490,Western Europe
17490,Western Europe
61888,Northern Europe
68871,Northern Europe
65141,Western Europe
11882,Western Europe
17984,Southern Europe
66519,Western Europe
65453,Southern Europe
11107,Western Europe
67275,Western Europe
16877,Western Europe
65048,Western Europe
18213,Western Europe
19442,Northern Europe
13217,Western Europe
19116,Western Europe
13215,Western Europe
13943,Western Europe
15443,Northern Europe
62523,Western Europe
67079,Western Europe
65901,Northern Europe
19800,Western Europe
64692,Southern Europe
10676,Southern Europe
65898,Western Europe
13790,Western Europe
49839,Western Europe
14957,Western Europe
10459,Western Europe
19024,Northern Europe
17683,Western Europe
15078,Western Europe
49878,Eastern Europe
10459,Western Europe
16436,Southern Europe
67066,Northern Europe
65430,Western Europe
67246,Southern Europe
46677,Eastern Europe
16107,Western Europe
11305,Southern Europe
15228,Western Europe
16852,Northern Europe
64892,Western Europe
47199,Eastern Europe
15042,Northern Europe
62527,Western Europe
62197,Western Europe
11745,Southern Europe
19702,Western Europe
68428,Western Europe
64065,Southern Europe
61612,Western Europe
64612,Western Europe
66458,Southern Europe
65015,Western Europe
61997,Western Europe
19702,Western Europe
11554,Western Europe
45750,Eastern Europe
61826,Western Europe
11529,Southern Europe
64054,Western Europe
14474,Western Europe
67988,Southern Europe
11948,Western Europe
16107,Western Europe
15380,Northern Europe
10814,Southern Europe
14179,Western Europe
15819,Western Europe
13179,Northern Europe
68700,Southern Europe
17814,Western Europe
18926,Western Europe
65050,Western Europe
15042,Northern Europe
18923,Northern Europe
66760,Western Europe
12075,Western Europe
19122,Southern Europe
11636,Southern Europe
63920,Western Europe
12075,Western Europe
63182,Western Europe
65582,Western Europe
68804,Western Europe
42739,Eastern Europe
11558,Northern Europe
10759,Western Europe
47429,Southern Europe
19775,Northern Europe
66887,Southern Europe
15655,Southern Europe
18019,Western Europe
15152,Southern Europe
14363,Western Europe
17520,Western Europe
15979,Western Europe
12158,Western Europe
63170,Western Europe
11885,Western Europe
64612,Western Europe
12529,Western Europe
62130,Western Europe
65701,Northern Europe
65965,Western Europe
50835,Northern Europe
63546,Northern Europe
15524,Northern Europe
48595,Eastern Europe
46306,Eastern Europe
66669,Northern Europe
15487,Western Europe
66489,Northern Europe
66001,Western Europe
10759,Western Europe
47199,Eastern Europe
15819,Western Europe
14482,Western Europe
15029,Western Europe
15803,Western Europe
11851,Western Europe
64369,Western Europe
63792,Western Europe
67806,Northern Europe
18036,Southern Europe
18482,Northern Europe
11636,Southern Europe
62470,Southern Europe
63377,Western Europe
45455,Eastern Europe
43964,Eastern Europe
63999,Northern Europe
16557,Northern Europe
16955,Northern Europe
11558,Northern Europe
14210,Western Europe
61848,Western Europe
16811,Northern Europe
62419,Western Europe
66636,Western Europe
43551,Eastern Europe
16459,Southern Europe
16075,Western Europe
18617,Northern Europe
17436,Southern Europe
19540,Southern Europe
65827,Northern Europe
13521,Western Europe
17436,Southern Europe
64211,Southern Europe
43551,Eastern Europe
68111,Western Europe
62596,Western Europe
16811,Northern Europe
15278,Western Europe
19327,Western Europe
17104,Southern Europe
17436,Southern Europe
2887,Central America
1186,Central America
8488,South America
55000,Central America
55201,Central America
1186,Central America
1383,South America
53581,South America
1383,South America
57479,Caribbean
738,South America
56476,South America
8488,South America
24271,Southeast Asia
42777,West Asia
22298,South Asia
43739,West Asia
24594,Oceania
30802,Oceania
27586,Oceania
46791,West Asia
24176,South Asia
21193,Eastern Asia
22044,Eastern Asia
30388,Oceania
43576,West Asia
26039,Oceania
28441,South Asia
29181,Eastern Asia
28827,Oceania
25060,South Asia
21624,Eastern Asia
23378,Southeast Asia
28249,Southeast Asia
22926,Eastern Asia
29286,South Asia
21872,Oceania
21624,Eastern Asia
48334,West Asia
28866,Eastern Asia
28827,Oceania
26054,Eastern Asia
27856,Southeast Asia
47439,West Asia
24770,Southeast Asia
41903,West Asia
26402,South Asia
28402,Southeast Asia
23948,South Asia
26436,South Asia
27286,Southeast Asia
23688,Eastern Asia
45380,Central Asia
23688,Eastern Asia
27530,Oceania
49693,South Asia
30111,Oceania
48699,West Asia
28441,South Asia
27750,Eastern Asia
22379,South Asia
31208,Oceania
27689,Oceania
44514,South Asia
21837,Oceania
22926,Eastern Asia
25942,Southeast Asia
22134,Eastern Asia
26827,Southeast Asia
48334,West Asia
21941,Oceania
28847,Southeast Asia
43576,West Asia
26577,Oceania
29995,South Asia
21312,Eastern Asia
20775,Southeast Asia
28017,South Asia
47562,West Asia
29490,Eastern Asia
23571,Eastern Asia
30924,Oceania
20507,Oceania
24650,South Asia
24650,South Asia
24650,South Asia
30328,Oceania
23302,Southeast Asia
28677,Oceania
30728,Oceania
37718,US Center 
34977,East of USA
40138,West of USA 
40776,US Center 
39582,US Center 
34284,South of  USA 
41142,US Center 
41287,West of USA 
35651,South of  USA 
41287,West of USA 
32566,South of  USA 
39300,East of USA
40654,East of USA
39551,West of USA 
35389,East of USA
32257,West of USA 
49031,Canada
49031,Canada
32224,South of  USA 
38411,West of USA 
48282,Canada
40949,West of USA 
31917,East of USA
39991,US Center 
44802,Canada
40766,East of USA
36495,US Center 
37945,US Center 
32257,West of USA 
33058,West of USA 
40766,East of USA
36840,West of USA 
31302,West of USA 
44802,Canada
31738,US Center 
35393,US Center 
39081,South of  USA 
40716,US Center 
41612,Canada
36298,South of  USA 
40634,West of USA 
35393,US Center 
36654,West of USA 
36636,East of USA
47796,Canada
35266,US Center 
34089,US Center 
50571,Canada
46744,Canada
36894,East of USA
39241,US Center 
46992,Canada
32277,East of USA
47796,Canada
36636,East of USA
39498,East of USA
37182,West of USA 
40647,West of USA 
32462,US Center 
31410,East of USA
31957,US Center 
36837,US Center 
37675,East of USA
32536,West of USA 
31336,US Center 
32846,East of USA
35083,West of USA 
39036,West of USA 
37493,East of USA
33619,South of  USA 
31797,West of USA 
31797,West of USA 
32594,West of USA 
34103,West of USA 
37048,West of USA 
36344,West of USA 
31336,US Center 
46495,Southern Africa
50236,North Africa
69890,Northern Europe
48329,Eastern Europe
18160,Southern Europe
18160,Southern Europe
18154,Western Europe
10394,Western Europe
20029,Western Europe
66423,Southern Europe
15338,Western Europe
71192,Western Europe
17279,Western Europe
64951,Western Europe
16477,Western Europe
16477,Western Europe
14003,Southern Europe
16477,Western Europe
18763,Western Europe
14621,Western Europe
15338,Western Europe
15369,Western Europe
70022,Western Europe
15480,Northern Europe
64765,Western Europe
64765,Western Europe
14003,Southern Europe
63141,Western Europe
66665,Western Europe
17834,Western Europe
68647,Western Europe
18247,Northern Europe
20047,Southern Europe
61825,Western Europe
14774,Western Europe
15376,Western Europe
43578,Eastern Europe
67387,Southern Europe
17386,Southern Europe
12235,Western Europe
67114,Northern Europe
42112,Southern Europe
62463,Western Europe
67702,Western Europe
62713,Western Europe
11025,Northern Europe
42112,Southern Europe
63712,Western Europe
14178,Western Europe
67458,Western Europe
65506,Western Europe
43441,Eastern Europe
46523,Eastern Europe
16233,Northern Europe
17952,Southern Europe
13152,Western Europe
10658,Western Europe
49875,Eastern Europe
65022,Northern Europe
16850,Western Europe
65162,Western Europe
15576,Northern Europe
64037,Southern Europe
17267,Southern Europe
16155,Western Europe
62692,Western Europe
61913,Western Europe
49674,Eastern Europe
67415,Northern Europe
18181,Northern Europe
68284,Southern Europe
15202,Western Europe
66400,Western Europe
19168,Western Europe
20124,Western Europe
49190,Eastern Europe
64495,Northern Europe
12442,Northern Europe
64533,Southern Europe
62854,Southern Europe
10658,Western Europe
62161,Western Europe
17907,Western Europe
17563,Western Europe
19889,Western Europe
20124,Western Europe
15664,Northern Europe
16083,Southern Europe
10614,Western Europe
66078,Western Europe
20112,Western Europe
17563,Western Europe
14910,Western Europe
43912,Eastern Europe
42783,Eastern Europe
15664,Northern Europe
43772,Eastern Europe
16466,Northern Europe
12291,Northern Europe
48430,Southern Europe
13479,Western Europe
18140,Western Europe
67264,Northern Europe
65022,Northern Europe
16682,Northern Europe
48430,Southern Europe
63947,Western Europe
19057,Western Europe
10586,Western Europe
62884,Western Europe
18838,Western Europe
44758,Eastern Europe
48430,Southern Europe
62135,Southern Europe
12235,Western Europe
15202,Western Europe
13067,Western Europe
10865,Northern Europe
67881,Western Europe
19782,Western Europe
14977,Southern Europe
68186,Southern Europe
16369,Western Europe
19389,Western Europe
10804,Western Europe
65591,Western Europe
17400,Western Europe
43670,Eastern Europe
19989,Northern Europe
16378,Southern Europe
63969,Southern Europe
65249,Western Europe
15438,Western Europe
10348,Western Europe
13413,Western Europe
13213,Western Europe
17361,Northern Europe
17724,Northern Europe
19030,Northern Europe
10892,Southern Europe
11414,Western Europe
65190,Western Europe
15403,Western Europe
67168,Western Europe
15929,Western Europe
65976,Western Europe
62287,Western Europe
20291,Western Europe
44084,Eastern Europe
17724,Northern Europe
19030,Northern Europe
15856,Southern Europe
16850,Western Europe
14303,Western Europe
13176,Western Europe
14384,Western Europe
20076,Western Europe
18260,Western Europe
47509,Eastern Europe
45134,Eastern Europe
50667,Eastern Europe
12540,Northern Europe
17369,Southern Europe
11451,Western Europe
68791,Western Europe
20076,Western Europe
17992,Western Europe
13067,Western Europe
13892,Northern Europe
16042,Western Europe
47094,Eastern Europe
18973,Southern Europe
16615,Western Europe
42105,Eastern Europe
10697,Western Europe
18069,Western Europe
17563,Western Europe
18016,Western Europe
14241,Western Europe
14350,Southern Europe
14350,Southern Europe
43653,Eastern Europe
62657,Western Europe
18034,Southern Europe
17002,Western Europe
43853,Eastern Europe
64456,Western Europe
12852,Northern Europe
16497,Western Europe
18458,Western Europe
16437,Southern Europe
14953,Western Europe
15379,Northern Europe
64091,Western Europe
16797,Southern Europe
44152,Eastern Europe
68520,Western Europe
10496,Northern Europe
63567,Northern Europe
10634,Northern Europe
14953,Western Europe
44334,Eastern Europe
44152,Eastern Europe
14636,Western Europe
51289,Eastern Europe
62670,Northern Europe
12023,Western Europe
63956,Southern Europe
41667,South Asia
22052,Southeast Asia
24392,Southeast Asia
24966,Southeast Asia
77169,Southeast Asia
49888,West Asia
42844,West Asia
24548,Eastern Asia
23701,Oceania
28355,Oceania
22499,South Asia
72402,South Asia
46170,South Asia
74467,Southeast Asia
74449,Southeast Asia
26976,Southeast Asia
24787,Southeast Asia
22200,Southeast Asia
25907,Southeast Asia
27828,Southeast Asia
46906,West Asia
26364,Eastern Asia
28224,Eastern Asia
74968,Oceania
24750,Oceania
26800,Oceania
73796,Oceania
74770,South Asia
48035,South Asia
74394,Southeast Asia
22638,Southeast Asia
29587,Southeast Asia
27828,Southeast Asia
25151,Southeast Asia
46447,West Asia
43577,West Asia
27663,Eastern Asia
23196,Eastern Asia
24953,Eastern Asia
27478,Oceania
74769,Oceania
72418,Oceania
23689,Oceania
29312,Oceania
25713,Oceania
24619,South Asia
43613,South Asia
45769,South Asia
27888,South Asia
21338,Southeast Asia
27823,Southeast Asia
44456,West Asia
25401,Eastern Asia
30546,Oceania
30511,Oceania
73794,Oceania
77111,Oceania
74966,South Asia
25710,South Asia
28439,Southeast Asia
21839,Southeast Asia
77039,Southeast Asia
50255,West Asia
45537,West Asia
74134,Eastern Asia
22482,Eastern Asia
25401,Eastern Asia
28162,Eastern Asia
77146,Eastern Asia
30835,Oceania
30310,Oceania
29837,Oceania
30989,Oceania
29923,Oceania
77110,Oceania
26792,South Asia
49782,South Asia
22224,Southeast Asia
74839,Southeast Asia
27776,Southeast Asia
27565,Southeast Asia
41676,West Asia
42828,West Asia
42337,West Asia
44456,West Asia
29926,Eastern Asia
27928,Eastern Asia
28491,South Asia
25795,South Asia
26320,Southeast Asia
51133,West Asia
50377,South Asia
27032,Southeast Asia
49299,West Asia
27897,Eastern Asia
30323,Oceania
30085,Oceania
41667,South Asia
27928,Eastern Asia
25223,Eastern Asia
22196,Oceania
30085,Oceania
26543,Southeast Asia
43638,West Asia
25219,South Asia
46882,West Asia
26183,Oceania
30842,Oceania
21380,South Asia
43613,South Asia
22499,South Asia
27848,Southeast Asia
41388,West Asia
