order_id,Shipping Mode,Order Region,Order Status,delay
16998,Second Class,Western Europe,COMPLETE,2.0
13970,Second Class,Western Europe,COMPLETE,4.0
13614,Second Class,Western Europe,COMPLETE,3.0
44388,Second Class,Eastern Europe,COMPLETE,2.0
13050,Second Class,Northern Europe,COMPLETE,4.0
12613,Second Class,Northern Europe,COMPLETE,2.0
66587,Second Class,Southern Europe,COMPLETE,1.0
62795,Second Class,Western Europe,COMPLETE,4.0
18950,Second Class,Western Europe,COMPLETE,4.0
19610,Second Class,Southern Europe,COMPLETE,4.0
65011,Second Class,Western Europe,COMPLETE,0.0
19380,Second Class,Western Europe,COMPLETE,4.0
65005,Second Class,Northern Europe,COMPLETE,4.0
20085,Second Class,Northern Europe,COMPLETE,4.0
18245,Second Class,Northern Europe,COMPLETE,4.0
19817,Second Class,Southern Europe,COMPLETE,1.0
10444,Second Class,Southern Europe,COMPLETE,3.0
64637,Second Class,Northern Europe,COMPLETE,1.0
15269,Second Class,Northern Europe,COMPLETE,3.0
14064,Second Class,Northern Europe,COMPLETE,3.0
14551,Second Class,Western Europe,COMPLETE,0.0
12698,Second Class,Western Europe,COMPLETE,2.0
47758,Second Class,Eastern Europe,COMPLETE,2.0
68220,Second Class,Northern Europe,COMPLETE,4.0
14730,Second Class,Northern Europe,COMPLETE,4.0
66411,Second Class,Southern Europe,COMPLETE,0.0
12535,Second Class,Southern Europe,COMPLETE,4.0
67712,Second Class,Western Europe,COMPLETE,1.0
18593,Second Class,Northern Europe,COMPLETE,2.0
17909,Second Class,Northern Europe,COMPLETE,3.0
16302,Second Class,Northern Europe,COMPLETE,1.0
13343,Second Class,Northern Europe,COMPLETE,2.0
62117,Second Class,Southern Europe,COMPLETE,1.0
62637,Second Class,Southern Europe,COMPLETE,1.0
67845,Second Class,Western Europe,COMPLETE,4.0
11209,Second Class,Western Europe,COMPLETE,3.0
41494,Second Class,Eastern Europe,COMPLETE,3.0
70044,Second Class,Western Europe,COMPLETE,3.0
16617,Second Class,Western Europe,COMPLETE,1.0
14574,Second Class,Western Europe,COMPLETE,3.0
15599,Second Class,Northern Europe,COMPLETE,3.0
20072,Second Class,Southern Europe,COMPLETE,1.0
12323,Second Class,Western Europe,COMPLETE,2.0
71295,Second Class,Western Europe,COMPLETE,4.0
66351,Second Class,Western Europe,COMPLETE,0.0
44148,Second Class,Eastern Europe,COMPLETE,2.0
53540,Standard Class,Central America,PROCESSING,2.0
57570,Standard Class,Caribbean,PROCESSING,2.0
5154,Standard Class,Central America,PROCESSING,1.0
9122,Standard Class,South America,PROCESSING,-1.0
4427,Standard Class,Central America,PROCESSING,-1.0
9340,Standard Class,Central America,PROCESSING,2.0
9331,Standard Class,Caribbean,PROCESSING,-2.0
58315,Standard Class,Central America,PROCESSING,2.0
54572,Standard Class,Central America,PROCESSING,-1.0
51746,Standard Class,Caribbean,PROCESSING,-2.0
4269,Standard Class,Central America,PROCESSING,1.0
61346,Standard Class,South America,PROCESSING,-2.0
1999,Standard Class,Caribbean,PROCESSING,1.0
53576,Standard Class,Central America,PROCESSING,-2.0
57152,Standard Class,Central America,PROCESSING,-1.0
51674,Standard Class,South America,PROCESSING,1.0
55336,Standard Class,South America,PROCESSING,-2.0
53810,Standard Class,South America,PROCESSING,2.0
59301,Standard Class,Central America,PROCESSING,-2.0
8410,Standard Class,Central America,PROCESSING,2.0
8123,Standard Class,Central America,PROCESSING,0.0
60567,Standard Class,South America,PROCESSING,-1.0
3527,Standard Class,Central America,PROCESSING,-1.0
2428,Standard Class,Central America,PROCESSING,0.0
55174,Standard Class,Central America,PROCESSING,1.0
57032,Standard Class,South America,PROCESSING,-1.0
10113,Standard Class,South America,PROCESSING,0.0
52250,Standard Class,Central America,PROCESSING,2.0
8906,Standard Class,Central America,PROCESSING,-2.0
1386,Standard Class,South America,PROCESSING,-2.0
59226,Standard Class,South America,PROCESSING,-2.0
8847,Standard Class,South America,PROCESSING,-1.0
57929,Standard Class,South America,PROCESSING,1.0
53505,Standard Class,Central America,PROCESSING,2.0
55636,Standard Class,South America,PROCESSING,-2.0
57128,Standard Class,Central America,PROCESSING,0.0
8728,Standard Class,South America,PROCESSING,0.0
1105,Standard Class,Caribbean,PROCESSING,2.0
1797,Standard Class,Central America,PROCESSING,-1.0
1634,Standard Class,Central America,PROCESSING,1.0
6176,Standard Class,Central America,SUSPECTED_FRAUD,-2.0
60460,Standard Class,Caribbean,SUSPECTED_FRAUD,2.0
580,Standard Class,Central America,SUSPECTED_FRAUD,2.0
56244,Standard Class,Caribbean,SUSPECTED_FRAUD,1.0
6522,Standard Class,South America,SUSPECTED_FRAUD,-1.0
58298,Standard Class,South America,SUSPECTED_FRAUD,0.0
3625,Standard Class,Central America,SUSPECTED_FRAUD,2.0
52321,Standard Class,Caribbean,SUSPECTED_FRAUD,-2.0
58896,Standard Class,Caribbean,SUSPECTED_FRAUD,-2.0
5919,Standard Class,South America,SUSPECTED_FRAUD,1.0
52772,Standard Class,South America,SUSPECTED_FRAUD,-1.0
9063,Standard Class,Central America,SUSPECTED_FRAUD,0.0
61419,Standard Class,South America,SUSPECTED_FRAUD,1.0
27742,Standard Class,South Asia,CANCELED,-1.0
24453,Standard Class,Eastern Asia,CANCELED,0.0
31145,Standard Class,Oceania,CANCELED,2.0
30802,Standard Class,Oceania,PENDING,-1.0
25875,Standard Class,Eastern Asia,PENDING,2.0
30589,Standard Class,Oceania,PENDING,1.0
20931,Standard Class,Southeast Asia,PENDING,-2.0
45646,Standard Class,West Asia,PENDING,-2.0
29731,Standard Class,Southeast Asia,PENDING,-2.0
42777,Standard Class,West Asia,PENDING,-1.0
23886,Standard Class,Southeast Asia,PENDING,-2.0
43561,Standard Class,South Asia,PENDING,-2.0
47846,Standard Class,West Asia,PENDING,-2.0
21192,Standard Class,South Asia,PENDING,-1.0
23156,Standard Class,Southeast Asia,PENDING,-2.0
22811,Standard Class,Eastern Asia,PENDING,-2.0
25418,Standard Class,Oceania,PENDING,0.0
47092,Standard Class,West Asia,PENDING,-1.0
42658,Standard Class,West Asia,PENDING,0.0
23494,Standard Class,South Asia,PENDING,1.0
27316,Standard Class,Eastern Asia,PENDING,-2.0
27555,Standard Class,Southeast Asia,PENDING,2.0
28657,Standard Class,Oceania,PENDING,-1.0
47011,Standard Class,West Asia,PENDING,-2.0
21973,Standard Class,Eastern Asia,PENDING,0.0
50226,Standard Class,West Asia,PENDING,-2.0
44617,Standard Class,West Asia,PENDING,-1.0
21196,Standard Class,Eastern Asia,PENDING,-2.0
21193,Standard Class,Eastern Asia,PENDING,0.0
26073,Standard Class,Southeast Asia,PENDING,0.0
44425,Standard Class,North Africa,PROCESSING,2.0
49570,Standard Class,West Africa,PROCESSING,2.0
42099,Standard Class,North Africa,PROCESSING,1.0
47731,Standard Class,West Africa,PROCESSING,-2.0
46062,Standard Class,North Africa,PROCESSING,-1.0
44938,Standard Class,North Africa,PROCESSING,0.0
50688,Standard Class,West Africa,PROCESSING,0.0
49445,Standard Class,East Africa,PROCESSING,2.0
47938,Standard Class,North Africa,PROCESSING,0.0
45249,Standard Class,North Africa,PROCESSING,1.0
41874,Standard Class,North Africa,PROCESSING,1.0
41572,Standard Class,North Africa,PROCESSING,-1.0
41785,Standard Class,North Africa,PROCESSING,2.0
42971,Standard Class,North Africa,PROCESSING,-2.0
44677,Standard Class,Central Africa,PROCESSING,-1.0
43266,Standard Class,North Africa,PROCESSING,-2.0
47917,Standard Class,Central Africa,PROCESSING,-1.0
48901,Standard Class,East Africa,PROCESSING,-2.0
44265,Standard Class,Central Africa,SUSPECTED_FRAUD,2.0
41590,Standard Class,East Africa,SUSPECTED_FRAUD,2.0
45987,Standard Class,North Africa,SUSPECTED_FRAUD,-1.0
44452,Standard Class,North Africa,SUSPECTED_FRAUD,-1.0
49218,Standard Class,West Africa,SUSPECTED_FRAUD,0.0
47840,Standard Class,North Africa,SUSPECTED_FRAUD,2.0
47493,Standard Class,East Africa,SUSPECTED_FRAUD,0.0
64274,Standard Class,Western Europe,CANCELED,1.0
13298,Standard Class,Southern Europe,CANCELED,0.0
62786,Standard Class,Western Europe,CANCELED,-2.0
13939,Standard Class,Southern Europe,CANCELED,1.0
46864,Standard Class,Eastern Europe,CANCELED,1.0
16590,Standard Class,Northern Europe,CANCELED,2.0
62840,Standard Class,Northern Europe,CANCELED,2.0
66959,Standard Class,Western Europe,CANCELED,1.0
63220,Standard Class,Western Europe,CANCELED,2.0
19642,Standard Class,Western Europe,CANCELED,-1.0
65439,Standard Class,Western Europe,CANCELED,1.0
17363,Standard Class,Northern Europe,CANCELED,0.0
18237,Standard Class,Southern Europe,CANCELED,-1.0
66958,Standard Class,Northern Europe,CANCELED,0.0
66764,Standard Class,Western Europe,CANCELED,1.0
48193,Standard Class,Eastern Europe,CANCELED,0.0
15231,Standard Class,Southern Europe,PENDING,-2.0
10451,Standard Class,Western Europe,PENDING,-2.0
10459,Standard Class,Western Europe,PENDING,1.0
64222,Standard Class,Southern Europe,PENDING,-1.0
63907,Standard Class,Southern Europe,PENDING,-1.0
19178,Standard Class,Southern Europe,PENDING,0.0
67046,Standard Class,Western Europe,PENDING,-2.0
65312,Standard Class,Northern Europe,PENDING,-1.0
16436,Standard Class,Southern Europe,PENDING,-2.0
11822,Standard Class,Western Europe,PENDING,-1.0
19528,Standard Class,Southern Europe,PENDING,0.0
49763,Standard Class,Eastern Europe,PENDING,0.0
16013,Standard Class,Northern Europe,PENDING,0.0
17347,Standard Class,Western Europe,PENDING,-1.0
19496,Standard Class,Western Europe,PENDING,-2.0
62789,Standard Class,Western Europe,PENDING,1.0
11674,Standard Class,Western Europe,PENDING,1.0
67866,Standard Class,Southern Europe,PENDING,-2.0
13599,Standard Class,Western Europe,PENDING,1.0
10384,Standard Class,Northern Europe,PENDING,1.0
63115,Standard Class,Western Europe,PENDING,2.0
63516,Standard Class,Western Europe,PENDING,-2.0
62086,Standard Class,Northern Europe,PENDING,-2.0
62817,Standard Class,Southern Europe,PENDING,-1.0
10856,Standard Class,Northern Europe,PENDING,-2.0
14685,Standard Class,Western Europe,PENDING,2.0
66229,Standard Class,Western Europe,PENDING,1.0
14924,Standard Class,Western Europe,PENDING,1.0
49839,Standard Class,Western Europe,PENDING,1.0
12393,Standard Class,Southern Europe,PENDING,0.0
65898,Standard Class,Western Europe,PENDING,0.0
64599,Standard Class,Southern Europe,PENDING,1.0
65370,Standard Class,Western Europe,PENDING,2.0
19732,Standard Class,Southern Europe,PENDING,-1.0
67549,Standard Class,Western Europe,PENDING,1.0
67275,Standard Class,Western Europe,PENDING,2.0
46863,Standard Class,Eastern Europe,PENDING,0.0
62306,Standard Class,Northern Europe,PENDING,-2.0
18213,Standard Class,Western Europe,PENDING,0.0
16863,Standard Class,Western Europe,PENDING,0.0
24764,Standard Class,Eastern Asia,COMPLETE,1.0
26670,Standard Class,Eastern Asia,COMPLETE,2.0
21971,Standard Class,Eastern Asia,COMPLETE,-2.0
76849,Standard Class,Eastern Asia,COMPLETE,1.0
27357,Standard Class,Oceania,COMPLETE,-1.0
29283,Standard Class,Oceania,COMPLETE,0.0
30724,Standard Class,Oceania,COMPLETE,1.0
74454,Standard Class,South Asia,COMPLETE,1.0
24558,Standard Class,South Asia,COMPLETE,0.0
23211,Standard Class,Southeast Asia,COMPLETE,-2.0
21868,Standard Class,Southeast Asia,COMPLETE,0.0
42271,Standard Class,Central Asia,COMPLETE,-2.0
50628,Standard Class,Central Asia,COMPLETE,0.0
21907,Standard Class,Eastern Asia,COMPLETE,-1.0
72442,Standard Class,Oceania,COMPLETE,-1.0
21966,Standard Class,Oceania,COMPLETE,-2.0
31169,Standard Class,Oceania,COMPLETE,1.0
21906,Standard Class,South Asia,COMPLETE,-2.0
72460,Standard Class,South Asia,COMPLETE,2.0
26861,Standard Class,South Asia,COMPLETE,-2.0
76992,Standard Class,South Asia,COMPLETE,-1.0
22792,Standard Class,Southeast Asia,COMPLETE,-1.0
24438,Standard Class,Southeast Asia,COMPLETE,0.0
27957,Standard Class,Southeast Asia,COMPLETE,-1.0
47899,Standard Class,West Asia,COMPLETE,1.0
22900,Standard Class,Oceania,COMPLETE,2.0
30997,Standard Class,Oceania,COMPLETE,-1.0
26183,Standard Class,Oceania,COMPLETE,0.0
24314,Standard Class,Oceania,COMPLETE,1.0
21267,Standard Class,Oceania,COMPLETE,-1.0
30712,Standard Class,Oceania,COMPLETE,-1.0
27207,Standard Class,Oceania,COMPLETE,-1.0
76847,Standard Class,Oceania,COMPLETE,-1.0
21407,Standard Class,South Asia,COMPLETE,-1.0
25050,Standard Class,South Asia,COMPLETE,2.0
23807,Standard Class,Southeast Asia,COMPLETE,-1.0
21349,Standard Class,Southeast Asia,COMPLETE,1.0
22224,Standard Class,Southeast Asia,COMPLETE,1.0
49806,Standard Class,West Asia,COMPLETE,-2.0
47044,Standard Class,West Asia,COMPLETE,1.0
41676,Standard Class,West Asia,COMPLETE,-2.0
49598,Standard Class,West Asia,COMPLETE,0.0
42130,Standard Class,Central Asia,COMPLETE,2.0
26036,Standard Class,Eastern Asia,COMPLETE,-2.0
27457,Standard Class,Eastern Asia,COMPLETE,-1.0
21309,Standard Class,Eastern Asia,COMPLETE,1.0
23267,Standard Class,Eastern Asia,COMPLETE,-1.0
23706,Standard Class,Oceania,COMPLETE,-2.0
27729,Standard Class,Oceania,COMPLETE,1.0
30519,Standard Class,Oceania,COMPLETE,1.0
30658,Standard Class,Oceania,COMPLETE,0.0
30323,Standard Class,Oceania,COMPLETE,0.0
30044,Standard Class,Oceania,COMPLETE,1.0
74194,Standard Class,South Asia,COMPLETE,1.0
72458,Standard Class,South Asia,COMPLETE,0.0
74451,Standard Class,Southeast Asia,COMPLETE,-2.0
22297,Standard Class,Southeast Asia,COMPLETE,-1.0
24552,Standard Class,Southeast Asia,COMPLETE,-1.0
44706,Standard Class,West Asia,COMPLETE,-2.0
48950,Standard Class,West Asia,COMPLETE,2.0
47600,Standard Class,West Asia,COMPLETE,2.0
43257,Standard Class,West Asia,COMPLETE,-1.0
49888,Standard Class,West Asia,COMPLETE,0.0
24752,Standard Class,Eastern Asia,COMPLETE,-1.0
24548,Standard Class,Eastern Asia,COMPLETE,0.0
73906,Standard Class,Eastern Asia,COMPLETE,-2.0
28355,Standard Class,Oceania,COMPLETE,2.0
23456,Standard Class,Oceania,COMPLETE,-2.0
74193,Standard Class,South Asia,COMPLETE,0.0
50466,Standard Class,South Asia,COMPLETE,-2.0
50377,Standard Class,South Asia,COMPLETE,-1.0
61855,Standard Class,Western Europe,COMPLETE,2.0
67415,Standard Class,Northern Europe,COMPLETE,2.0
66794,Standard Class,Northern Europe,COMPLETE,1.0
17467,Standard Class,Northern Europe,COMPLETE,-1.0
16419,Standard Class,Southern Europe,COMPLETE,1.0
65249,Standard Class,Western Europe,COMPLETE,1.0
17449,Standard Class,Western Europe,COMPLETE,1.0
63803,Standard Class,Western Europe,COMPLETE,0.0
16969,Standard Class,Northern Europe,COMPLETE,1.0
16369,Standard Class,Western Europe,COMPLETE,1.0
66702,Standard Class,Western Europe,COMPLETE,-1.0
10584,Standard Class,Western Europe,COMPLETE,1.0
17368,Standard Class,Western Europe,COMPLETE,0.0
20291,Standard Class,Western Europe,COMPLETE,-2.0
14384,Standard Class,Western Europe,COMPLETE,1.0
64066,Standard Class,Southern Europe,COMPLETE,-2.0
67292,Standard Class,Western Europe,COMPLETE,-1.0
65855,Standard Class,Western Europe,COMPLETE,2.0
64531,Standard Class,Western Europe,COMPLETE,-2.0
19168,Standard Class,Western Europe,COMPLETE,0.0
16299,Standard Class,Northern Europe,COMPLETE,1.0
17228,Standard Class,Western Europe,COMPLETE,0.0
68289,Standard Class,Western Europe,COMPLETE,1.0
47509,Standard Class,Eastern Europe,COMPLETE,1.0
17211,Standard Class,Northern Europe,COMPLETE,-2.0
64894,Standard Class,Western Europe,COMPLETE,1.0
67818,Standard Class,Western Europe,COMPLETE,0.0
16218,Standard Class,Southern Europe,COMPLETE,0.0
11391,Standard Class,Southern Europe,COMPLETE,-2.0
17386,Standard Class,Southern Europe,COMPLETE,-2.0
11968,Standard Class,Western Europe,COMPLETE,0.0
46305,Standard Class,Eastern Europe,COMPLETE,2.0
19973,Standard Class,Western Europe,COMPLETE,0.0
15787,Standard Class,Western Europe,COMPLETE,-1.0
11378,Standard Class,Western Europe,COMPLETE,0.0
62260,Standard Class,Western Europe,COMPLETE,2.0
11083,Standard Class,Western Europe,COMPLETE,0.0
65174,Standard Class,Western Europe,COMPLETE,1.0
44442,Standard Class,Eastern Europe,COMPLETE,-1.0
42783,Standard Class,Eastern Europe,COMPLETE,0.0
64677,Standard Class,Southern Europe,COMPLETE,-1.0
66219,Standard Class,Western Europe,COMPLETE,1.0
44816,Standard Class,Eastern Europe,COMPLETE,-2.0
10502,Standard Class,Southern Europe,COMPLETE,-1.0
63843,Standard Class,Western Europe,COMPLETE,0.0
62237,Standard Class,Western Europe,COMPLETE,-1.0
13907,Standard Class,Western Europe,COMPLETE,-1.0
63576,Standard Class,Southern Europe,COMPLETE,-2.0
18448,Standard Class,Southern Europe,COMPLETE,0.0
17524,Standard Class,Western Europe,COMPLETE,1.0
19333,Standard Class,Western Europe,COMPLETE,0.0
64150,Standard Class,Northern Europe,COMPLETE,2.0
64920,Standard Class,Western Europe,COMPLETE,2.0
16378,Standard Class,Southern Europe,COMPLETE,0.0
67331,Standard Class,Western Europe,COMPLETE,-2.0
67037,Standard Class,Western Europe,COMPLETE,-1.0
63349,Standard Class,Western Europe,COMPLETE,1.0
19309,Standard Class,Western Europe,COMPLETE,1.0
49936,Standard Class,Eastern Europe,COMPLETE,-2.0
11749,Standard Class,Southern Europe,COMPLETE,1.0
16767,Standard Class,Western Europe,COMPLETE,-1.0
61664,Standard Class,Western Europe,COMPLETE,1.0
63512,Standard Class,Western Europe,COMPLETE,-1.0
17726,Standard Class,Southern Europe,COMPLETE,-2.0
12540,Standard Class,Northern Europe,COMPLETE,2.0
14100,Standard Class,Northern Europe,COMPLETE,2.0
16098,Standard Class,Southern Europe,COMPLETE,0.0
14660,Standard Class,Southern Europe,COMPLETE,2.0
41718,Standard Class,Western Europe,COMPLETE,0.0
64500,Standard Class,Western Europe,COMPLETE,2.0
10586,Standard Class,Western Europe,COMPLETE,-2.0
45291,Standard Class,Eastern Europe,COMPLETE,-2.0
15459,Standard Class,Southern Europe,COMPLETE,1.0
16093,Standard Class,Southern Europe,COMPLETE,0.0
61596,Standard Class,Western Europe,COMPLETE,-2.0
68374,Standard Class,Western Europe,COMPLETE,1.0
50588,Standard Class,Eastern Europe,COMPLETE,0.0
42087,Standard Class,Eastern Europe,COMPLETE,-1.0
13528,Standard Class,Northern Europe,COMPLETE,0.0
18135,Standard Class,Northern Europe,COMPLETE,2.0
15199,Standard Class,Northern Europe,COMPLETE,1.0
68369,Standard Class,Western Europe,COMPLETE,1.0
46859,Standard Class,Eastern Europe,COMPLETE,1.0
63992,Standard Class,Northern Europe,COMPLETE,-1.0
18120,Standard Class,Southern Europe,COMPLETE,2.0
14544,Standard Class,Western Europe,COMPLETE,1.0
13991,Standard Class,Western Europe,COMPLETE,-2.0
906,Standard Class,South America,PROCESSING,-2.0
5479,Standard Class,Caribbean,PROCESSING,1.0
51396,Standard Class,Central America,PROCESSING,-2.0
10116,Standard Class,South America,SUSPECTED_FRAUD,-2.0
1756,Standard Class,Central America,SUSPECTED_FRAUD,-2.0
10014,Standard Class,South America,SUSPECTED_FRAUD,1.0
1991,Standard Class,Central America,SUSPECTED_FRAUD,-2.0
52533,Standard Class,Central America,SUSPECTED_FRAUD,0.0
2332,Standard Class,Central America,SUSPECTED_FRAUD,-1.0
10276,Standard Class,South America,SUSPECTED_FRAUD,-2.0
2911,Standard Class,South America,SUSPECTED_FRAUD,-2.0
53568,Standard Class,South America,SUSPECTED_FRAUD,0.0
25688,Standard Class,Eastern Asia,CANCELED,0.0
48954,Standard Class,West Asia,CANCELED,1.0
47743,Standard Class,West Asia,CANCELED,0.0
45339,Standard Class,West Asia,CANCELED,1.0
43521,Standard Class,Central Asia,PENDING,-2.0
22468,Standard Class,Southeast Asia,PENDING,0.0
29880,Standard Class,Southeast Asia,PENDING,2.0
21197,Standard Class,Oceania,PENDING,-1.0
22261,Standard Class,Southeast Asia,PENDING,-2.0
24853,Standard Class,South Asia,PENDING,0.0
23585,Standard Class,Southeast Asia,PENDING,2.0
30963,Standard Class,Oceania,PENDING,0.0
24118,Standard Class,Eastern Asia,PENDING,0.0
42287,Standard Class,South Asia,PENDING,-1.0
21697,Standard Class,Eastern Asia,PENDING,-1.0
21691,Standard Class,South Asia,PENDING,-2.0
23878,Standard Class,Oceania,PENDING,0.0
30214,Standard Class,Oceania,PENDING,1.0
29871,Standard Class,Southeast Asia,PENDING,-2.0
20594,Standard Class,Eastern Asia,PENDING,1.0
29107,Standard Class,Southeast Asia,PENDING,-1.0
21698,Standard Class,Eastern Asia,PENDING,0.0
20918,Standard Class,Oceania,PENDING,0.0
29959,Standard Class,Eastern Asia,PENDING,1.0
45126,Standard Class,West Asia,PENDING,-2.0
26871,Standard Class,Oceania,PENDING,-2.0
